t,SP,CV,P1,CVG1,G1,F1,CVG2,G2,dP2,F2,CVG12,G12,L11,L12,L21,L22,L31,L32,F3
98,0.2,40,203.672325796013,40,39.9804755389413,12.615769201881,0,-0.0603195819877686,202.953856940984,-0.0509026742390448,1,1,0.131535032860289,0.133015032518607,0.115179285830201,0.115559881812334,0.102730292854383,0.104582094105645,13.4823557963878
99,0.2,40,204.031258547596,40,39.9808009173405,12.5962403998391,0,0.0613509647114559,202.178242987599,0.194300400925471,1,1,0.13353707322913,0.132286615472144,0.116477069080193,0.115971316859562,0.10562433146985,0.104080137252014,13.6999710672014
100,0.2,40,203.986095275828,40,40.0614634542836,12.659949730364,0,-0.220738295067055,202.716798602368,-0.102115800463885,1,1,0.133441870254942,0.13503732491768,0.117627215991718,0.117341995176829,0.105873380278816,0.105619258616699,13.7737749609019
101,0.2,40,203.012497252181,40,40.0262066856395,12.5941033814104,0,-0.0163057148934666,203.011134400648,-0.0762704790996009,1,1,0.135288647218226,0.135208121200564,0.119310601377783,0.119347888619585,0.105615400248202,0.107166381921471,14.0888439186709
102,0.2,40,203.661297255257,40,40.0167709564482,12.5549000551817,0,-0.218965384008838,202.451264365432,0.0694407058788131,1,1,0.135554937476249,0.138139139876795,0.119708263623506,0.120026221128169,0.106179966722346,0.110383796037466,13.9037332139504
103,0.2,40,203.589019251643,40,40.1110671121243,12.6776842034781,0,0.0429448481201217,202.685393653443,-0.0875987300612019,1,1,0.138098414436546,0.138062600944613,0.12139799987345,0.121193207002793,0.10797641900184,0.109138856339772,14.0970257143013
104,0.2,40,203.478392200377,40,40.0101984484376,12.5813324074012,0,-0.0753497940473902,202.960936098597,-0.0638127648077544,1,1,0.140769590558189,0.13923168605994,0.122845123647339,0.122634704038592,0.111700460201798,0.110887234691294,13.9527344818576
105,0.2,40,204.2194990329,40,39.9200482820704,12.6268219403228,0,-0.0221993504357681,202.881640980197,0.0392156560148155,1,1,0.137392829134682,0.140492981289429,0.123424158170266,0.124142533027296,0.11267307260714,0.113080163537953,14.0106569783268
106,0.2,40,203.260410774994,40,40.1716550366679,12.6590120139186,0,-0.0559473224659029,202.472366351767,-0.0749330140126708,1,1,0.142289588522929,0.142248782259401,0.124828790898574,0.125257147456304,0.11444322871061,0.111686771740068,14.2763992911993
107,0.2,40,203.841347428607,40,40.0006997150224,12.6352519115996,0,0.16064658052003,203.002307014379,-0.165504636143878,1,1,0.141356091407791,0.142860320540506,0.126300651254454,0.126018737146594,0.11348733576463,0.113111085142827,14.4356500239678
108,0.2,40,203.313361613677,40,40.0027084126747,12.7343411526695,0,-0.212340192575604,202.91948799529,-0.161064877402303,1,1,0.145921288524175,0.1436293209018,0.126926099562265,0.126779498996292,0.113784598997329,0.115101521494494,14.2405959465556
