t	SP	CV	PV	e	P	G	dP	F1	L1	L2	L3	F2	dist
3675.0	0.19269999999999998	29.277349092359465	0.2030848510503268	-0.014749853532568108	215.84537631060726	29.43849690347471	214.8638349645735	10.551720909552753	0.2501677234259105	0.22969885441771057	0.2030848510503268	22.20587872219778	7.0
3676.0	0.19269999999999998	29.60371156008882	0.2040177178109039	-0.013654029825440228	215.24486656135238	29.686678453714414	214.36891498700683	10.517724794998434	0.24794527951182893	0.22885934593773305	0.2040177178109039	22.133618472433795	7.0
3677.0	0.19269999999999998	29.368779752430584	0.20182775329530325	-0.01258041574485566	215.5165663304502	29.4590576162572	214.26457153666115	10.50635112821063	0.24953746818106073	0.22746000537049063	0.20182775329530325	22.091820898683256	7.0
3678.0	0.19269999999999998	29.853975829209702	0.2015800645394185	-0.011300813865689208	215.78770262070202	29.56080610405831	213.998493845656	10.589865256999957	0.24698226340878768	0.22573364039369667	0.2015800645394185	21.961477392519335	7.0
3679.0	0.19269999999999998	30.541429301197542	0.19937517179881045	-0.010108335795899703	215.04050090908927	30.532347699837544	213.9807277269053	10.467382788986546	0.24676571094951064	0.22477698807128735	0.19937517179881045	21.826179582390328	7.0
3680.0	0.19269999999999998	30.015034441329313	0.20076249218649378	-0.009131133746536152	214.67072010613526	29.863561266146707	213.68371319864994	10.612038785450856	0.2444106462969882	0.22297010526605665	0.20076249218649378	21.861431696064418	7.0
3681.0	0.19269999999999998	30.23376551736392	0.19846456035346882	-0.008032233665429628	214.43539608731922	30.124826128061542	213.8113341259522	10.58963315058139	0.24208077478382128	0.22243656198775358	0.19846456035346882	21.720444578325743	7.0
3682.0	0.19269999999999998	31.476981745255863	0.1977762413126049	-0.0067724832747841635	214.29859344659533	31.06473432582261	213.56660831314855	10.759784953073074	0.24164667211309038	0.22032695477981562	0.1977762413126049	21.592665220586326	7.0
3683.0	0.19269999999999998	32.899332353809285	0.19501639559347378	-0.005438799223766971	213.99613539582936	32.744673078031575	212.3463863991107	10.899100860585223	0.24126433434404995	0.2200748881414463	0.19501639559347378	21.797185658235332	7.0
3684.0	0.19269999999999998	32.92916953048861	0.1944481647169171	-0.004469054698996305	212.5358736730214	32.96717024404521	210.84896397139556	11.163093342014982	0.24119967928410785	0.218350397017696	0.1944481647169171	21.49858890421952	7.0
