t	SP	CV	PV	e	P	G	dP	F1	L1	L2	L3	F2	dist
323.0	0.25	32.18434823572503	0.11431850294337971	0.1364908430644623	212.6737540420264	32.565461666100425	211.03168843850733	11.169879326077883	0.14304571993765117	0.12776423810103418	0.11431850294337971	16.85277819997772	7.0
324.0	0.25	32.28434823572503	0.11282349408278884	0.136376171584012	212.53780465630885	32.68443901247713	211.72622965799752	11.05785989519167	0.14285051287492884	0.12801311402490095	0.11282349408278884	16.897556437853137	7.0
325.0	0.25	32.384348235725035	0.11264074901013167	0.13621072896183628	212.7678680480069	32.428363983422386	211.05740587063664	11.078601168804495	0.14298818835117258	0.12782597991746122	0.11264074901013167	16.990624261676505	7.0
326.0	0.25	32.48434823572503	0.11356638766178774	0.13614410334350485	212.12642430037909	32.35816821689596	211.29217655960028	10.959784273968783	0.14160283862506942	0.1280966483935677	0.11356638766178774	17.004842979858157	7.0
327.0	0.25	32.58434823572503	0.11546329469369505	0.13608066120308177	212.41055989014484	32.574214158431566	211.3401130192956	11.024684442902476	0.146402670627555	0.1288395237126642	0.11546329469369505	17.07729472915502	7.0
328.0	0.25	32.68434823572503	0.11439874020323955	0.13570833435372612	212.3952012775137	32.674411995235026	211.2296611861489	11.07410641271194	0.1480885684365275	0.1288971234448189	0.11439874020323955	16.92030235268708	7.0
329.0	0.25	32.784348235725034	0.11693942615713505	0.13529317780022876	212.39874247740138	32.81652989236538	211.70960944746932	11.067050074823158	0.14672939544243402	0.12920112216899104	0.11693942615713505	17.029571213820233	7.0
330.0	0.25	32.88434823572503	0.11805763212331294	0.13490275662381074	211.76566653661598	32.87240981964236	211.3856858983561	11.102419886203977	0.14602161965386967	0.12876940515967572	0.11805763212331294	17.202234364399313	7.0
331.0	0.25	32.98434823572504	0.11667171482083356	0.1346220156870675	211.94915716822553	32.97139067482732	210.94636288191126	10.979219434402616	0.14656749389171567	0.13034892393735223	0.11667171482083356	17.10092806797449	7.0
332.0	0.25	33.08434823572503	0.1157906868938222	0.1342702897892153	211.94272989210765	33.076646499827106	210.3379096788096	11.150818006957753	0.14671630710949216	0.12997572476267513	0.1157906868938222	17.134648165244506	7.0
333.0	0.25	33.184348235725025	0.11731480010949141	0.1339111108749815	211.8883688514415	32.96318520595093	210.70097134604993	11.071257249572323	0.14787544245527548	0.13094193624103895	0.11731480010949141	17.04939256509974	7.0
